;thickness(m) = 2.2e-07
mode 0 = TE
mode 1 = TM
;wavelength(m), width(m), curvature(1/m), temperature(K), mode number, neff, ng, loss (dB/m), dispersion(s/m^2)
1.335e-06, 6.5e-07, 133333, 250, 1, 2.20738, 4.64359, 109.191, -0.00598245
1.36e-06, 6.5e-07, 133333, 250, 1, 2.1622, 4.59457, 110.897, -0.00711329
1.53e-06, 8.5e-07, 133333, 250, 1, 1.95822, 4.08984, 119.417, -0.0130057
1.53875e-06, 8.5e-07, 133333, 250, 1, 1.94613, 4.05533, 119.999, -0.0132985
1.5475e-06, 8.5e-07, 133333, 250, 1, 1.93423, 4.02008, 120.581, -0.0135777
1.55625e-06, 8.5e-07, 133333, 250, 1, 1.92254, 3.98411, 121.163, -0.0138429
1.565e-06, 8.5e-07, 133333, 250, 1, 1.91105, 3.94746, 121.745, -0.0140934
1.26e-06, 8.5e-07, 133333, 250, 1, 2.40576, 4.72362, 101.455, -0.0035022
1.285e-06, 8.5e-07, 133333, 250, 1, 2.36004, 4.69554, 103.118, -0.00400899
1.31e-06, 8.5e-07, 133333, 250, 1, 2.31491, 4.66318, 104.781, -0.00464417
1.335e-06, 8.5e-07, 133333, 250, 1, 2.27044, 4.62561, 106.444, -0.00539718
1.36e-06, 8.5e-07, 133333, 250, 1, 2.22674, 4.582, 108.107, -0.00625413
1.53e-06, 1e-06, 133333, 250, 1, 1.99321, 4.11487, 117.106, -0.0122384
1.53875e-06, 1e-06, 133333, 250, 1, 1.98117, 4.08242, 117.677, -0.0125011
1.5475e-06, 1e-06, 133333, 250, 1, 1.96931, 4.04929, 118.247, -0.0127525
1.55625e-06, 1e-06, 133333, 250, 1, 1.95765, 4.01552, 118.818, -0.0129917
1.565e-06, 1e-06, 133333, 250, 1, 1.94617, 3.98113, 119.389, -0.0132183
1.26e-06, 1e-06, 133333, 250, 1, 2.43626, 4.73404, 99.4909, -0.00381368
1.285e-06, 1e-06, 133333, 250, 1, 2.39097, 4.70383, 101.122, -0.00426467
1.31e-06, 1e-06, 133333, 250, 1, 2.34629, 4.66981, 102.753, -0.00482978
1.335e-06, 1e-06, 133333, 250, 1, 2.30231, 4.63116, 104.384, -0.00549855
1.36e-06, 1e-06, 133333, 250, 1, 2.2591, 4.58714, 106.015, -0.00625795
1.53e-06, 1.5e-06, 133333, 250, 1, 2.07156, 4.20746, 109.401, -0.0120806
1.53875e-06, 1.5e-06, 133333, 250, 1, 2.05943, 4.17549, 109.935, -0.012293
1.5475e-06, 1.5e-06, 133333, 250, 1, 2.04749, 4.14297, 110.468, -0.0124945
1.55625e-06, 1.5e-06, 133333, 250, 1, 2.03574, 4.10994, 111.001, -0.0126846
1.565e-06, 1.5e-06, 133333, 250, 1, 2.02417, 4.07643, 111.535, -0.0128629
1.26e-06, 1.5e-06, 133333, 250, 1, 2.51929, 4.85951, 92.9455, -0.00442278
1.285e-06, 1.5e-06, 133333, 250, 1, 2.4732, 4.82464, 94.4692, -0.00489574
1.31e-06, 1.5e-06, 133333, 250, 1, 2.42782, 4.78585, 95.9928, -0.00546761
1.335e-06, 1.5e-06, 133333, 250, 1, 2.38322, 4.74245, 97.5165, -0.00612443
1.36e-06, 1.5e-06, 133333, 250, 1, 2.33948, 4.69385, 99.0402, -0.00685039
1.53e-06, 2e-06, 133333, 250, 1, 2.13883, 4.33582, 101.697, -0.0124685
1.53875e-06, 2e-06, 133333, 250, 1, 2.12636, 4.30283, 102.193, -0.0126828
1.5475e-06, 2e-06, 133333, 250, 1, 2.11408, 4.26929, 102.689, -0.0128852
1.55625e-06, 2e-06, 133333, 250, 1, 2.10199, 4.23523, 103.184, -0.0130752
1.565e-06, 2e-06, 133333, 250, 1, 2.09009, 4.2007, 103.68, -0.0132524
1.26e-06, 2e-06, 133333, 250, 1, 2.59971, 5.00946, 86.4, -0.00455389
1.285e-06, 2e-06, 133333, 250, 1, 2.55225, 4.97355, 87.8164, -0.00504528
1.31e-06, 2e-06, 133333, 250, 1, 2.50552, 4.93356, 89.2328, -0.00563974
1.335e-06, 2e-06, 133333, 250, 1, 2.4596, 4.88877, 90.6492, -0.00632267
1.36e-06, 2e-06, 133333, 250, 1, 2.41457, 4.83858, 92.0656, -0.00707743
1.53e-06, 3.5e-07, 200000, 250, 1, 1.67708, 3.20273, 131.83, -0.022746
1.53875e-06, 3.5e-07, 200000, 250, 1, 1.66852, 3.14398, 132.472, -0.0220367
1.5475e-06, 3.5e-07, 200000, 250, 1, 1.6603, 3.08714, 133.115, -0.0212934
1.55625e-06, 3.5e-07, 200000, 250, 1, 1.65238, 3.03228, 133.757, -0.0205303
1.565e-06, 3.5e-07, 200000, 250, 1, 1.64478, 2.97943, 134.4, -0.0197597
1.26e-06, 3.5e-07, 200000, 250, 1, 2.1164, 4.7923, 112, -0.00895367
1.285e-06, 3.5e-07, 200000, 250, 1, 2.06402, 4.71749, 113.836, -0.0110448
1.31e-06, 3.5e-07, 200000, 250, 1, 2.01325, 4.62621, 115.672, -0.0133387
1.335e-06, 3.5e-07, 200000, 250, 1, 1.96439, 4.51723, 117.508, -0.0157491
1.36e-06, 3.5e-07, 200000, 250, 1, 1.91774, 4.39005, 119.344, -0.0181821
1.53e-06, 4e-07, 200000, 250, 1, 1.72615, 3.46173, 131.031, -0.023328
1.53875e-06, 4e-07, 200000, 250, 1, 1.7164, 3.40093, 131.669, -0.0230088
1.5475e-06, 4e-07, 200000, 250, 1, 1.70699, 3.34109, 132.308, -0.0226012
1.55625e-06, 4e-07, 200000, 250, 1, 1.69792, 3.28242, 132.947, -0.0221171
1.565e-06, 4e-07, 200000, 250, 1, 1.68917, 3.22511, 133.585, -0.0215695
1.26e-06, 4e-07, 200000, 250, 1, 2.18213, 4.80915, 111.321, -0.00658339
1.285e-06, 4e-07, 200000, 250, 1, 2.13053, 4.75383, 113.146, -0.0082167
1.31e-06, 4e-07, 200000, 250, 1, 2.08013, 4.68539, 114.971, -0.0100772
1.335e-06, 4e-07, 200000, 250, 1, 2.03117, 4.60232, 116.796, -0.0121112
1.36e-06, 4e-07, 200000, 250, 1, 1.98392, 4.50356, 118.621, -0.0142503
1.53e-06, 4.5e-07, 200000, 250, 1, 1.76872, 3.65104, 130.232, -0.0223125
1.53875e-06, 4.5e-07, 200000, 250, 1, 1.75812, 3.59246, 130.866, -0.0223376
1.5475e-06, 4.5e-07, 200000, 250, 1, 1.74785, 3.53393, 131.501, -0.0222689
1.55625e-06, 4.5e-07, 200000, 250, 1, 1.73792, 3.4757, 132.136, -0.0221084
1.565e-06, 4.5e-07, 200000, 250, 1, 1.72831, 3.41801, 132.771, -0.0218608
1.26e-06, 4.5e-07, 200000, 250, 1, 2.23194, 4.8076, 110.642, -0.00524231
1.285e-06, 4.5e-07, 200000, 250, 1, 2.18126, 4.76352, 112.456, -0.00655666
1.31e-06, 4.5e-07, 200000, 250, 1, 2.13153, 4.70874, 114.27, -0.00809234
1.335e-06, 4.5e-07, 200000, 250, 1, 2.08296, 4.64173, 116.084, -0.00981543
1.36e-06, 4.5e-07, 200000, 250, 1, 2.03577, 4.56124, 117.898, -0.011678
1.53e-06, 5e-07, 200000, 250, 1, 1.80725, 3.78802, 129.433, -0.0206084
1.53875e-06, 5e-07, 200000, 250, 1, 1.79607, 3.73362, 130.064, -0.0208497
1.5475e-06, 5e-07, 200000, 250, 1, 1.78521, 3.67869, 130.694, -0.021017
1.55625e-06, 5e-07, 200000, 250, 1, 1.77466, 3.62342, 131.325, -0.0211058
1.565e-06, 5e-07, 200000, 250, 1, 1.76442, 3.56803, 131.956, -0.0211138
1.26e-06, 5e-07, 200000, 250, 1, 2.27202, 4.79559, 109.964, -0.00447275
1.285e-06, 5e-07, 200000, 250, 1, 2.22231, 4.75814, 111.766, -0.00555103
1.31e-06, 5e-07, 200000, 250, 1, 2.1734, 4.71184, 113.569, -0.00683394
1.335e-06, 5e-07, 200000, 250, 1, 2.12548, 4.65523, 115.372, -0.00829856
1.36e-06, 5e-07, 200000, 250, 1, 2.07872, 4.58706, 117.174, -0.00991087
1.53e-06, 5.5e-07, 200000, 250, 1, 1.8394, 3.88165, 128.634, -0.0190167
1.53875e-06, 5.5e-07, 200000, 250, 1, 1.82786, 3.8313, 129.261, -0.0193601
1.5475e-06, 5.5e-07, 200000, 250, 1, 1.81661, 3.78012, 129.888, -0.0196505
1.55625e-06, 5.5e-07, 200000, 250, 1, 1.80566, 3.72825, 130.515, -0.0198814
1.565e-06, 5.5e-07, 200000, 250, 1, 1.79499, 3.67587, 131.142, -0.0200474
1.26e-06, 5.5e-07, 200000, 250, 1, 2.30348, 4.78507, 109.285, -0.00404316
1.285e-06, 5.5e-07, 200000, 250, 1, 2.25456, 4.75145, 111.076, -0.00495884
1.31e-06, 5.5e-07, 200000, 250, 1, 2.20637, 4.71024, 112.868, -0.00606375
1.335e-06, 5.5e-07, 200000, 250, 1, 2.15904, 4.6601, 114.66, -0.00734087
1.36e-06, 5.5e-07, 200000, 250, 1, 2.11275, 4.59982, 116.451, -0.00876435
1.53e-06, 6e-07, 200000, 250, 1, 1.86867, 3.94896, 127.835, -0.0175415
1.53875e-06, 6e-07, 200000, 250, 1, 1.8569, 3.90243, 128.458, -0.0179241
1.5475e-06, 6e-07, 200000, 250, 1, 1.8454, 3.85495, 129.081, -0.0182711
1.55625e-06, 6e-07, 200000, 250, 1, 1.83418, 3.8066, 129.704, -0.0185762
1.565e-06, 6e-07, 200000, 250, 1, 1.82323, 3.75752, 130.327, -0.0188335
1.26e-06, 6e-07, 200000, 250, 1, 2.33038, 4.774, 108.606, -0.00382788
1.285e-06, 6e-07, 200000, 250, 1, 2.2822, 4.74245, 110.386, -0.00461792
1.31e-06, 6e-07, 200000, 250, 1, 2.23469, 4.70432, 112.167, -0.00558197
1.335e-06, 6e-07, 200000, 250, 1, 2.18798, 4.65836, 113.947, -0.00670627
1.36e-06, 6e-07, 200000, 250, 1, 2.14221, 4.60343, 115.728, -0.00797009
1.53e-06, 6.5e-07, 200000, 250, 1, 1.89305, 3.99599, 127.036, -0.0164176
1.53875e-06, 6.5e-07, 200000, 250, 1, 1.88115, 3.95241, 127.655, -0.0168072
1.5475e-06, 6.5e-07, 200000, 250, 1, 1.8695, 3.90783, 128.274, -0.0171719
1.55625e-06, 6.5e-07, 200000, 250, 1, 1.8581, 3.86234, 128.893, -0.0175067
1.565e-06, 6.5e-07, 200000, 250, 1, 1.84696, 3.81601, 129.513, -0.0178062
1.26e-06, 6.5e-07, 200000, 250, 1, 2.35242, 4.76807, 107.927, -0.00374458
1.285e-06, 6.5e-07, 200000, 250, 1, 2.30479, 4.73747, 109.697, -0.00444464
1.31e-06, 6.5e-07, 200000, 250, 1, 2.2578, 4.70102, 111.466, -0.00530695
1.335e-06, 6.5e-07, 200000, 250, 1, 2.21157, 4.65752, 113.235, -0.00631954
1.36e-06, 6.5e-07, 200000, 250, 1, 2.16624, 4.60593, 115.004, -0.00746474
1.53e-06, 8.5e-07, 200000, 250, 1, 1.9663, 4.09377, 123.84, -0.0138702
1.53875e-06, 8.5e-07, 200000, 250, 1, 1.95424, 4.05694, 124.444, -0.0142053
1.5475e-06, 8.5e-07, 200000, 250, 1, 1.94239, 4.01925, 125.047, -0.0145305
1.55625e-06, 8.5e-07, 200000, 250, 1, 1.93076, 3.98071, 125.651, -0.0148442
1.565e-06, 8.5e-07, 200000, 250, 1, 1.91934, 3.94137, 126.255, -0.0151442
1.26e-06, 8.5e-07, 200000, 250, 1, 2.41824, 4.77936, 105.212, -0.00407617
1.285e-06, 8.5e-07, 200000, 250, 1, 2.3717, 4.74696, 106.937, -0.00458836
1.31e-06, 8.5e-07, 200000, 250, 1, 2.32584, 4.71024, 108.662, -0.00522854
1.335e-06, 8.5e-07, 200000, 250, 1, 2.28072, 4.66827, 110.386, -0.0059868
1.36e-06, 8.5e-07, 200000, 250, 1, 2.23645, 4.62021, 112.111, -0.00685005
1.53e-06, 1e-06, 200000, 250, 1, 2.00601, 4.13811, 121.443, -0.0132368
1.53875e-06, 1e-06, 200000, 250, 1, 1.99391, 4.103, 122.035, -0.0135303
1.5475e-06, 1e-06, 200000, 250, 1, 1.98202, 4.06713, 122.627, -0.0138158
1.55625e-06, 1e-06, 200000, 250, 1, 1.97033, 4.03052, 123.219, -0.0140925
1.565e-06, 1e-06, 200000, 250, 1, 1.95886, 3.9932, 123.811, -0.0143593
1.26e-06, 1e-06, 200000, 250, 1, 2.45737, 4.8225, 103.176, -0.00447328
1.285e-06, 1e-06, 200000, 250, 1, 2.41078, 4.78722, 104.867, -0.00495737
1.31e-06, 1e-06, 200000, 250, 1, 2.36492, 4.74789, 106.559, -0.00555241
1.335e-06, 1e-06, 200000, 250, 1, 2.31985, 4.70371, 108.25, -0.00624774
1.36e-06, 1e-06, 200000, 250, 1, 2.27567, 4.65399, 109.941, -0.00703053
1.53e-06, 1.5e-06, 200000, 250, 1, 2.11044, 4.31206, 113.453, -0.0134399
1.53875e-06, 1.5e-06, 200000, 250, 1, 2.09795, 4.27648, 114.006, -0.0136881
1.5475e-06, 1.5e-06, 200000, 250, 1, 2.08566, 4.24025, 114.559, -0.0139271
1.55625e-06, 1.5e-06, 200000, 250, 1, 2.07358, 4.20341, 115.112, -0.0141566
1.565e-06, 1.5e-06, 200000, 250, 1, 2.06171, 4.16598, 115.665, -0.0143762
1.26e-06, 1.5e-06, 200000, 250, 1, 2.57767, 5.03739, 96.3879, -0.00493097
1.285e-06, 1.5e-06, 200000, 250, 1, 2.52925, 4.9985, 97.968, -0.00546243
1.31e-06, 1.5e-06, 200000, 250, 1, 2.48162, 4.95522, 99.5481, -0.00610011
1.335e-06, 1.5e-06, 200000, 250, 1, 2.43486, 4.90681, 101.128, -0.00682903
1.36e-06, 1.5e-06, 200000, 250, 1, 2.38906, 4.85265, 102.708, -0.00763208
1.53e-06, 2e-06, 200000, 250, 1, 2.20968, 4.51067, 105.464, -0.0139177
1.53875e-06, 2e-06, 200000, 250, 1, 2.19663, 4.47383, 105.978, -0.0141698
1.5475e-06, 2e-06, 200000, 250, 1, 2.18379, 4.43634, 106.492, -0.0144116
1.55625e-06, 2e-06, 200000, 250, 1, 2.17116, 4.39822, 107.006, -0.0146428
1.565e-06, 2e-06, 200000, 250, 1, 2.15874, 4.35952, 107.52, -0.0148632
1.26e-06, 2e-06, 200000, 250, 1, 2.69732, 5.2623, 89.6, -0.00510428
1.285e-06, 2e-06, 200000, 250, 1, 2.64682, 5.22204, 91.0689, -0.00565488
1.31e-06, 2e-06, 200000, 250, 1, 2.59714, 5.17723, 92.5377, -0.00631635
1.335e-06, 2e-06, 200000, 250, 1, 2.54837, 5.1271, 94.0066, -0.0070731
1.36e-06, 2e-06, 200000, 250, 1, 2.50059, 5.07099, 95.4754, -0.00790732
1.53e-06, 3.5e-07, 250000, 250, 1, 1.68147, 3.19346, 135.361, -0.0212229
1.53875e-06, 3.5e-07, 250000, 250, 1, 1.67298, 3.13871, 136.02, -0.020516
1.5475e-06, 3.5e-07, 250000, 250, 1, 1.6648, 3.08582, 136.68, -0.0198041
1.55625e-06, 3.5e-07, 250000, 250, 1, 1.65691, 3.0348, 137.34, -0.0190948
1.565e-06, 3.5e-07, 250000, 250, 1, 1.6493, 2.98563, 138, -0.0183941
1.26e-06, 3.5e-07, 250000, 250, 1, 2.11725, 4.79072, 115, -0.00913168
1.285e-06, 3.5e-07, 250000, 250, 1, 2.06493, 4.71438, 116.885, -0.0112791
1.31e-06, 3.5e-07, 250000, 250, 1, 2.01425, 4.62104, 118.77, -0.013662
1.335e-06, 3.5e-07, 250000, 250, 1, 1.96554, 4.50916, 120.656, -0.0162105
1.36e-06, 3.5e-07, 250000, 250, 1, 1.9191, 4.37784, 122.541, -0.0188299
1.53e-06, 4e-07, 250000, 250, 1, 1.73038, 3.43603, 134.54, -0.0223879
1.53875e-06, 4e-07, 250000, 250, 1, 1.72079, 3.37792, 135.196, -0.0219072
1.5475e-06, 4e-07, 250000, 250, 1, 1.71153, 3.32114, 135.852, -0.0213732
1.55625e-06, 4e-07, 250000, 250, 1, 1.70258, 3.26582, 136.508, -0.0207993
1.565e-06, 4e-07, 250000, 250, 1, 1.69395, 3.21204, 137.164, -0.0201973
1.26e-06, 4e-07, 250000, 250, 1, 2.18323, 4.80987, 114.303, -0.00674103
1.285e-06, 4e-07, 250000, 250, 1, 2.13165, 4.75326, 116.177, -0.00840718
1.31e-06, 4e-07, 250000, 250, 1, 2.0813, 4.68322, 118.051, -0.0103169
1.335e-06, 4e-07, 250000, 250, 1, 2.03243, 4.59808, 119.924, -0.0124273
1.36e-06, 4e-07, 250000, 250, 1, 1.9853, 4.49655, 121.798, -0.0146834
1.53e-06, 4.5e-07, 250000, 250, 1, 1.7727, 3.61992, 133.72, -0.0221313
1.53875e-06, 4.5e-07, 250000, 250, 1, 1.76231, 3.56208, 134.372, -0.0219504
1.5475e-06, 4.5e-07, 250000, 250, 1, 1.75223, 3.50483, 135.024, -0.0216834
1.55625e-06, 4.5e-07, 250000, 250, 1, 1.74248, 3.44838, 135.675, -0.0213407
1.565e-06, 4.5e-07, 250000, 250, 1, 1.73305, 3.39292, 136.327, -0.0209339
1.26e-06, 4.5e-07, 250000, 250, 1, 2.23345, 4.81088, 113.606, -0.00540647
1.285e-06, 4.5e-07, 250000, 250, 1, 2.18274, 4.76549, 115.468, -0.00674284
1.31e-06, 4.5e-07, 250000, 250, 1, 2.13302, 4.70921, 117.331, -0.00831072
1.335e-06, 4.5e-07, 250000, 250, 1, 2.08448, 4.64039, 119.193, -0.010082
1.36e-06, 4.5e-07, 250000, 250, 1, 2.03737, 4.55764, 121.056, -0.0120187
1.53e-06, 5e-07, 250000, 250, 1, 1.81112, 3.75779, 132.9, -0.0209603
1.53875e-06, 5e-07, 250000, 250, 1, 1.80014, 3.70268, 133.547, -0.0210392
1.5475e-06, 5e-07, 250000, 250, 1, 1.78948, 3.64748, 134.195, -0.0210292
1.55625e-06, 5e-07, 250000, 250, 1, 1.77913, 3.59242, 134.843, -0.0209329
1.565e-06, 5e-07, 250000, 250, 1, 1.76909, 3.53773, 135.491, -0.0207555
1.26e-06, 5e-07, 250000, 250, 1, 2.27409, 4.802, 112.909, -0.00465826
1.285e-06, 5e-07, 250000, 250, 1, 2.22431, 4.76312, 114.76, -0.00575175
1.31e-06, 5e-07, 250000, 250, 1, 2.17536, 4.71523, 116.611, -0.00705705
1.335e-06, 5e-07, 250000, 250, 1, 2.12743, 4.65683, 118.462, -0.00855472
1.36e-06, 5e-07, 250000, 250, 1, 2.08069, 4.58657, 120.313, -0.0102169
1.53e-06, 5.5e-07, 250000, 250, 1, 1.84335, 3.85463, 132.079, -0.0196396
1.53875e-06, 5.5e-07, 250000, 250, 1, 1.832, 3.80278, 132.723, -0.0198768
1.5475e-06, 5.5e-07, 250000, 250, 1, 1.82094, 3.75041, 133.367, -0.0200384
1.55625e-06, 5.5e-07, 250000, 250, 1, 1.81018, 3.69771, 134.011, -0.0201214
1.565e-06, 5.5e-07, 250000, 250, 1, 1.79971, 3.64491, 134.655, -0.0201253
1.26e-06, 5.5e-07, 250000, 250, 1, 2.30629, 4.79535, 112.212, -0.00426202
1.285e-06, 5.5e-07, 250000, 250, 1, 2.25724, 4.76004, 114.052, -0.00518837
1.31e-06, 5.5e-07, 250000, 250, 1, 2.20895, 4.71706, 115.891, -0.0063096
1.335e-06, 5.5e-07, 250000, 250, 1, 2.16156, 4.66499, 117.731, -0.00761102
1.36e-06, 5.5e-07, 250000, 250, 1, 2.11525, 4.60256, 119.57, -0.00907087
1.53e-06, 6e-07, 250000, 250, 1, 1.8729, 3.92613, 131.259, -0.018299
1.53875e-06, 6e-07, 250000, 250, 1, 1.86129, 3.87769, 131.899, -0.0186232
1.5475e-06, 6e-07, 250000, 250, 1, 1.84996, 3.82847, 132.538, -0.0188889
1.55625e-06, 6e-07, 250000, 250, 1, 1.83892, 3.77864, 133.178, -0.0190907
1.565e-06, 6e-07, 250000, 250, 1, 1.82815, 3.72837, 133.818, -0.0192246
1.26e-06, 6e-07, 250000, 250, 1, 2.33415, 4.78908, 111.515, -0.00408896
1.285e-06, 6e-07, 250000, 250, 1, 2.28576, 4.75555, 113.343, -0.00488634
1.31e-06, 6e-07, 250000, 250, 1, 2.23809, 4.71536, 115.171, -0.00586228
1.335e-06, 6e-07, 250000, 250, 1, 2.19126, 4.66723, 117, -0.00700469
1.36e-06, 6e-07, 250000, 250, 1, 2.14541, 4.60997, 118.828, -0.00829575
1.53e-06, 6.5e-07, 250000, 250, 1, 1.89774, 3.97733, 130.438, -0.0172369
1.53875e-06, 6.5e-07, 250000, 250, 1, 1.88597, 3.93163, 131.074, -0.0175989
1.5475e-06, 6.5e-07, 250000, 250, 1, 1.87447, 3.88503, 131.71, -0.0179158
1.55625e-06, 6.5e-07, 250000, 250, 1, 1.86324, 3.83767, 132.346, -0.0181818
1.565e-06, 6.5e-07, 250000, 250, 1, 1.85227, 3.78969, 132.982, -0.0183916
1.26e-06, 6.5e-07, 250000, 250, 1, 2.35737, 4.78882, 110.818, -0.00405377
1.285e-06, 6.5e-07, 250000, 250, 1, 2.30944, 4.75588, 112.635, -0.00475946
1.31e-06, 6.5e-07, 250000, 250, 1, 2.26221, 4.71703, 114.452, -0.005631
1.335e-06, 6.5e-07, 250000, 250, 1, 2.21579, 4.67106, 116.268, -0.0066578
1.36e-06, 6.5e-07, 250000, 250, 1, 2.1703, 4.61686, 118.085, -0.00782446
1.53e-06, 8.5e-07, 250000, 250, 1, 1.97449, 4.09378, 127.157, -0.0148086
1.53875e-06, 8.5e-07, 250000, 250, 1, 1.96249, 4.05447, 127.777, -0.015161
1.5475e-06, 8.5e-07, 250000, 250, 1, 1.9507, 4.01425, 128.397, -0.0154942
1.55625e-06, 8.5e-07, 250000, 250, 1, 1.93915, 3.97319, 129.017, -0.0158041
1.565e-06, 8.5e-07, 250000, 250, 1, 1.92783, 3.93136, 129.636, -0.0160865
1.26e-06, 8.5e-07, 250000, 250, 1, 2.43025, 4.82991, 108.03, -0.00454045
1.285e-06, 8.5e-07, 250000, 250, 1, 2.38298, 4.79396, 109.801, -0.00507269
1.31e-06, 8.5e-07, 250000, 250, 1, 2.33646, 4.75353, 111.572, -0.00573229
1.335e-06, 8.5e-07, 250000, 250, 1, 2.29076, 4.70771, 113.343, -0.00651002
1.36e-06, 8.5e-07, 250000, 250, 1, 2.24597, 4.65566, 115.114, -0.007394
1.53e-06, 1e-06, 250000, 250, 1, 2.0186, 4.15547, 124.696, -0.0142877
1.53875e-06, 1e-06, 250000, 250, 1, 2.00649, 4.11756, 125.304, -0.0146053
1.5475e-06, 1e-06, 250000, 250, 1, 1.99459, 4.07885, 125.912, -0.014909
1.55625e-06, 1e-06, 250000, 250, 1, 1.98292, 4.03935, 126.519, -0.0151958
1.565e-06, 1e-06, 250000, 250, 1, 1.97147, 3.99914, 127.127, -0.0154625
1.26e-06, 1e-06, 250000, 250, 1, 2.47682, 4.89695, 105.939, -0.00492847
1.285e-06, 1e-06, 250000, 250, 1, 2.42918, 4.8581, 107.676, -0.0054551
1.31e-06, 1e-06, 250000, 250, 1, 2.38234, 4.81488, 109.413, -0.00609268
1.335e-06, 1e-06, 250000, 250, 1, 2.33636, 4.7665, 111.15, -0.00682997
1.36e-06, 1e-06, 250000, 250, 1, 2.29135, 4.71226, 112.886, -0.00765409
1.53e-06, 1.5e-06, 250000, 250, 1, 2.13485, 4.36868, 116.492, -0.0143029
1.53875e-06, 1.5e-06, 250000, 250, 1, 2.12218, 4.33079, 117.06, -0.0145824
1.5475e-06, 1.5e-06, 250000, 250, 1, 2.10973, 4.29218, 117.628, -0.0148518
1.55625e-06, 1.5e-06, 250000, 250, 1, 2.0975, 4.25287, 118.196, -0.0151094
1.565e-06, 1.5e-06, 250000, 250, 1, 2.0855, 4.21291, 118.764, -0.0153536
1.26e-06, 1.5e-06, 250000, 250, 1, 2.61237, 5.13589, 98.9697, -0.00520684
1.285e-06, 1.5e-06, 250000, 250, 1, 2.5627, 5.09482, 100.592, -0.00577012
1.31e-06, 1.5e-06, 250000, 250, 1, 2.51387, 5.0491, 102.215, -0.00644387
1.335e-06, 1.5e-06, 250000, 250, 1, 2.46597, 4.99796, 103.837, -0.00721281
1.36e-06, 1.5e-06, 250000, 250, 1, 2.41907, 4.94076, 105.46, -0.00805959
1.53e-06, 2e-06, 250000, 250, 1, 2.23612, 4.57086, 108.289, -0.0144821
1.53875e-06, 2e-06, 250000, 250, 1, 2.22288, 4.53251, 108.816, -0.0147542
1.5475e-06, 2e-06, 250000, 250, 1, 2.20986, 4.49346, 109.344, -0.0150167
1.55625e-06, 2e-06, 250000, 250, 1, 2.19706, 4.45373, 109.872, -0.0152689
1.565e-06, 2e-06, 250000, 250, 1, 2.18448, 4.41336, 110.4, -0.0155102
1.26e-06, 2e-06, 250000, 250, 1, 2.48614, 5.18216, 92, -0.00593481
1.285e-06, 2e-06, 250000, 250, 1, 2.68128, 5.30923, 93.5082, -0.00587038
1.31e-06, 2e-06, 250000, 250, 1, 2.63059, 5.26271, 95.0164, -0.00655639
1.335e-06, 2e-06, 250000, 250, 1, 2.58085, 5.21068, 96.5246, -0.00734033
1.36e-06, 2e-06, 250000, 250, 1, 2.53428, 4.19366, 98.0328, -0.0027594
1.53e-06, 3.5e-07, 333333, 250, 1, 1.68864, 3.20008, 141.246, -0.0193568
1.53875e-06, 3.5e-07, 333333, 250, 1, 1.68014, 3.1501, 141.934, -0.018749
1.5475e-06, 3.5e-07, 333333, 250, 1, 1.67191, 3.10171, 142.623, -0.0181452
1.55625e-06, 3.5e-07, 333333, 250, 1, 1.66396, 3.05489, 143.311, -0.0175486
1.565e-06, 3.5e-07, 333333, 250, 1, 1.65627, 3.00963, 144, -0.0169616
1.26e-06, 3.5e-07, 333333, 250, 1, 2.11908, 4.78672, 120, -0.00956447
1.285e-06, 3.5e-07, 333333, 250, 1, 2.06692, 4.70658, 121.967, -0.0118704
1.31e-06, 3.5e-07, 333333, 250, 1, 2.01648, 4.608, 123.934, -0.014478
1.335e-06, 3.5e-07, 333333, 250, 1, 1.96812, 4.48903, 125.902, -0.017284
1.36e-06, 3.5e-07, 333333, 250, 1, 1.92218, 4.34896, 127.869, -0.020057
1.53e-06, 4e-07, 333333, 250, 1, 1.73806, 3.41827, 140.39, -0.020502
1.53875e-06, 4e-07, 333333, 250, 1, 1.7286, 3.36514, 141.074, -0.0199986
1.5475e-06, 4e-07, 333333, 250, 1, 1.71945, 3.31336, 141.759, -0.019477
1.55625e-06, 4e-07, 333333, 250, 1, 1.71058, 3.26297, 142.443, -0.018944
1.565e-06, 4e-07, 333333, 250, 1, 1.70199, 3.21398, 143.127, -0.0184052
1.26e-06, 4e-07, 333333, 250, 1, 2.18562, 4.81103, 119.273, -0.00710625
1.285e-06, 4e-07, 333333, 250, 1, 2.1341, 4.75136, 121.228, -0.00886565
1.31e-06, 4e-07, 333333, 250, 1, 2.08387, 4.67739, 123.183, -0.0109159
1.335e-06, 4e-07, 333333, 250, 1, 2.0352, 4.58706, 125.139, -0.0132223
1.36e-06, 4e-07, 333333, 250, 1, 1.98839, 4.47872, 127.094, -0.0157063
1.53e-06, 4.5e-07, 333333, 250, 1, 1.7806, 3.58642, 139.534, -0.0207551
1.53875e-06, 4.5e-07, 333333, 250, 1, 1.77042, 3.53241, 140.214, -0.0204116
1.5475e-06, 4.5e-07, 333333, 250, 1, 1.76055, 3.47936, 140.894, -0.020024
1.55625e-06, 4.5e-07, 333333, 250, 1, 1.75098, 3.42738, 141.574, -0.0196018
1.565e-06, 4.5e-07, 333333, 250, 1, 1.7417, 3.37654, 142.255, -0.0191533
